ID Product,Product Description,ID Product Category,Own Brand
922819,FILETE PESCADA MASTERCHEF 1KG,PEIXE CONG EMBALADO,1
750557,V.DOURO CARM RES. TTO 75CL,VINHOS TINTOS,0
915257,BOV MAMINHA ANGUS GRAIN FED URY/ARG KG,BOVINO,0
922418,BOV VAZIA METADE MATURADO BC CONG KG,BOVINO,0
598553,SARDINHA EM TOMATE RAMIREZ 125G,CONSERVAS MAR ESPECIALIDADES,0
758863,MOLHO HELLMANN'S CESAR 1LT,MOLHOS,0
446840,PERNA DE PATO CONGELADA MARINHAVE CC,AVES / CAÇA / COELHO,0
13611,PEPINOS FERBAR 680 GR,CONSERVAS VEGETAIS,0
332860,ENTREMEADA MCHEF FATIADA KG CC,SUINO,1
954266,RECORTES SALMÂO FUM PREMIUM UBAGO CG KG,PEIXES INTEIROS / CORTADOS,0
512700,VINAGRE GALLO VINHO TINTO 250ML,VINAGRES,0
388924,"COUVE BRUXELAS CONG MASTERCHEF 2,5KG",VEGETAIS DE FOLHA E CRUCÍFEROS,1
622541,ESPETO 24CM CONJUNTO 25,DESCARTÁVEIS MADEIRA,0
863062,DOCE DE ABÓBORA 6X450G,MEL E DOCES,0
13559,CEBOLINHAS FERBAR EM CONSERVA 345/180G,CONSERVAS VEGETAIS,0
39140,ESPUMANTE MURGANHEIRA RES.BRUTO TTO 75CL,ESPUMANTES NACIONAIS,0
442056,PERU PERNA EMB VÁCUO,AVES / COELHO,0
848610,REF C/G CHISPA LIMA LIMAO PET 2L,CARBONATADOS,0
912647,FEIJAO MANTEIGA UNCLE THOMAS 820 GR,CONSERVAS VEGETAIS,0
574537,V.ALENTEJO REAL LAVRADOR BCO 75CL,VINHOS BRANCOS,0
943984,CACETINHO FLAUTIN MCHEF 32x100GR,PÃO TAMANHO INDIVIDUAL,1
62739,V.P.SET.JOAO PIRES BCO 75CL,VINHOS BRANCOS,0
67804,WHISKY BALLANTINES FINEST 70CL,WHISKY,0
100431,ESPUMANTE RAPOSEIRA RES.DOCE 75CL,ESPUMANTES NACIONAIS,0
420079,V.VERDE GAZELA BCO 75CL,VINHOS BRANCOS,0
459107,V.ALENTEJO CARTUXA TTO 75CL,VINHOS TINTOS,0
843438,V.DOURO CASTELLO D'ALBA BCO 75CL,VINHOS BRANCOS,0
101389,"MOLHO KNORR COGUMELOS 1,08KG",MOLHOS,0
921325,CHOC. PEPITAS MCHEF 1KG,CHOCOLATE,1
855842,"CREME VEGETAL MCHEF 2,5K",CREMES VEGETAIS,1
850533,ARROZ BASMATI MASTERCHEF 5KG,ARROZ,1
100080,"V.P.SETÚBAL JP TTO 37,5CL",VINHOS TINTOS,0
278330,COUVE CHINESA RCH,LEGUMES FRESCOS,0
771664,BAT BCA C45/75 3KG (COZER) AMANHECER RCH,HORTÍCOLAS CONSERVAÇÃO,1
880766,BOVINO HAMBURGUER 180GRX32 CONG,BOVINO,0
937008,"ALMONDEGA BOVINO S/G MASTERCHEF CG 2,52K",PREPARADOS CARNE,1
955110,"AZEITONA PRETA OXIDADA MCHEF 28/32 2,75K",CONSERVAS VEGETAIS,1
958956,* BOLONHESA INOX,PRATO DE CARNE,0
10003883,PENNE COM ATUM E VEGETAIS*,PRATO DE PEIXE,0
672176,BAUNILHA EM VAGEM VAHINÉ 2 UN 3G,PRODUTOS PARA DOÇARIA,0
383437,REFRIGERANTE SEM GÁS FRESKY LARANJA 20CL,NÃO CARBONATADOS,0
774365,NOVILHO HAMBURGUER ANGUS 200G,BOVINO,0
700573,SIDRA SOMERSBY 33CL,SIDRAS,0
742611,VELAS ANIV HOME7 LISA AZUL 24UN,ARTIGOS DE FESTA,0
742612,VELAS ANIV HOME7 LISA ROSA 24UN,ARTIGOS DE FESTA,0
940492,* ARROZ BRANCO INOX,ACOMPANHAMENTO,0
944243,* PERNAS DE FRANGO INOX,PRATO DE CARNE,0
10002410,* CREME VEGETAIS C/ESPINAFRES (S/BATATA),SOPAS,0
942742,MINI BAGUETE CG 40GR RS7768,PADARIA,0
716005,SACO PAPEL P/PAO 10X6X55 C/200,DESCARTÁVEIS PAPEL E CARTÃO,0
890938,LIXIVIA MCHEF PERFUMAD C 5L,LIXÍVIAS PERFUMADAS,1
716132,CERVEJA COM ALCOOL SAGRES TP 33 CL (Cx),CERVEJAS BRANCAS,0
826004,CERVEJA SUPER BOCK LATA 33CL,CERVEJAS BRANCAS,0
938566,V.VERDE CAMALEÃO SAUV. BLANC BCO 75CL,VINHOS BRANCOS,0
10001811,* CREME DE LEGUMES,SOPAS,0
946391,MAÇAROCAS DE MILHO 340G,CONSERVAS VEGETAIS,0
929788,ETIQ. RASTREABILIDADE HACCP 2F FSC MIX,PAPELARIA,0
929789,ETIQ. RASTREABILIDADE HACCP 4F FSC MIX,PAPELARIA,0
929790,ETIQ. RASTREABILIDADE HACCP 5F FSC MIX,PAPELARIA,0
929791,ETIQ. RASTREABILIDADE HACCP 6F FSC MIX,PAPELARIA,0
929793,ETIQ. RASTREABILIDADE HACCP DOM FSC MIX,PAPELARIA,0
929794,ETIQ. RASTREABILIDADE HACCP 3F FSC MIX,PAPELARIA,0
953434,FRANGO COXA C/PELE S/OSSO PANADA CG KG,AVES / CAÇA / COELHO,0
21312,V.VERDE PONTE LIMA LOUREIRO BCO 75CL,VINHOS BRANCOS,0
59606,V.DOURO QTA ACIPRESTES TTO 75CL,VINHOS TINTOS,0
698741,V.DOURO PAPA FIGOS TTO 75CL,VINHOS TINTOS,0
942002,V DOURO MONTES ERMOS COLHEITA TTO 75CL,VINHOS TINTOS,0
740395,XAROPE MONIN PECHE  70CL,XAROPES,0
868539,GENGIBRE MOIDO CARMENCITA 360G PET,ESPECIARIAS,0
925784,CEBOLA EM PO CARMENCITA 480G PET,ESPECIARIAS,0
946520,PAPRIKA PO TRS 400GR,ESPECIARIAS,0
885971,GOFRES D`AUGUSTIN 120GR CONG,PADARIA,0
924316,* ARROZ BASMATI,ACOMPANHAMENTO,0
929792,ETIQ. RASTREABILIDADE HACCP SAB FSC MIX,PAPELARIA,0
400845,MAMÃO RCH,FRUTAS FRESCAS,0
490585,CROISSANT CHOCOLATE 105G (CP),BOLOS E SOBREMESAS INDIVIDUAIS,0
905822,MUFFIN S/GLÚTEN PAN CG 80GR R167550,BOLOS E SOBREMESAS INDIVIDUAIS,0
905823,MUFFIN CHOCO S/GLÚTEN PAN CG 80G R167551,PADARIA,0
955113,MINI CROISSANT MANTEIGA PANPOR CONG 25G,PADARIA,0
955137,PÃO CACHORRO ATRIAN CONG 85G,PADARIA,0
955138,PÃO HAMBURGUER ATRIAN CONG 87G,PADARIA,0
958970,MINI CARACOL COM PASSAS ATRIAN CONG 30G,PADARIA,0
932764,SOPA JULIANA SS 3LT,SOPAS,0
277681,BATATA DOCE RCH,HORTÍCOLAS CONSERVAÇÃO,0
655376,FOLHADO SALSICHA AMANH.C/6 360,REFEIÇÕES PRONTAS,0
637914,NÉCTAR COMPAL CLÁSSICO LARANJA 1L,NÉCTARES,0
725773,BARBECUE SAUCE HEINZ 875,MOLHOS,0
861930,PETIT GÂTEAU CACAU CPROFIT1.68KG (83600),PASTELARIA,0
968298,QUEIJO FLAMENGO LA BOCATERIA FATIAS 1KG,FLAMENGO,0
771830,BOVINO MAMINHA A EUROPA CONG KG,BOVINO,0
889991,BOVINO PICANHA AA EUROPA VC CAT KG,BOVINO,0
699478,REBUCADOS MCHEF MENTOL KG,REBUÇADOS GOMAS E PASTILHAS,1
729578,CHOC.MCHEF  GRANULADO KG,CHOCOLATE,1
858374,QUEIJO PRATO AMANH AMANTEIG.UN,QUEIJOS PRATO,0
705194,ARROZ PATO REAL JASMIMKG,ARROZ,0
878402,POLVO PINDUSA 6000/8000 CG KG,CEFALÓPODES,0
924314,* BURGER VEGETARIANO,PRATO VEGETARIANO,0
955826,* BIFE DE FRANGO GRELHADO SI,PRATO DE CARNE,0
10005575,* CREME DE VEGETAIS SS 3LT,SOPAS,0
10005578,* CREME DE LEGUMES  SS 3LT,SOPAS,0
10005886,* LASANHA DE CARNE SI,PRATO DE CARNE,0
10005895,* MASSA FUZILI TRIC SI,ACOMPANHAMENTO,0
10005972,* ARROZ BRANCO SI,ACOMPANHAMENTO,0
10005978,* BATATINHA COZIDA SI,ACOMPANHAMENTO,0
10006520,* LEG CAMPESTRES SI,ACOMPANHAMENTO,0
10006532,* MASSA PENNE SI,ACOMPANHAMENTO,0
10006542,* BURGER FRANGO DO CAMPO SI,PRATO DE CARNE,0
10006544,* MEDALHÕES DE PESCADA BRASEADO SI,PRATO DE PEIXE,0
10006757,*BIFINHOS DE VACA ESTUFADOS SI,PRATO DE CARNE,0
835757,NOZ MOSCADA MOÍDA MCHEF 500GR.,ESPECIARIAS,1
766108,SAL MCHEF MARINHO FINO 10KG,SAL,1
672276,SALMAO 4/5 RCH,PESCADO AQUICULTURA,0
707326,COCO RALADO MCHEF 5KG,PRODUTOS PARA DOÇARIA,1
774894,MASSA BARILLA PENNE RIGATE5KG,MASSAS,0
875729,MEXILHÃO COZIDO REFRIGERADO EMB. 1KG,MARISCO COZIDO,0
731943,MOLHO SOJA DISPENSER KIKKOMAN 150 ML,MOLHOS,0
924140,MOLHO SHOARMA DONA SARAH 450 ML,MOLHOS,0
928825,V. DÃO QUINTA DE LEMOS MOUCHE TTO 75CL,VINHOS TINTOS,0
883599,"CHEESECAKE FRUT SILVESTRES CG 1,2KG",BOLOS E SOBREMESAS FAMILIAR,0
906804,LUVAS VINYL AZ M SILVEX 100UN,LUVAS,0
953433,FRANGO COXA C/PELE S/OSSO MARINADA CG KG,AVES / CAÇA / COELHO,0
863063,DOCE MAÇA CANELA 6X450G,MEL E DOCES,0
815006,PANO MICROF MCHEF60X40 COR3UN,PANOS,1
895087,"QUEIJO RICOTTA BRAVO BIS 1,5 KG",OUTROS QUEIJOS ESTRANGEIROS,0
102893,PALITOS FAPILOR COCKTAIL,DESCARTÁVEIS MADEIRA,0
287085,V.ALENTEJO MARQUÊS DE BORBA BCO 75CL,VINHOS BRANCOS,0
289391,V.ALENTEJO MARQUÊS DE BORBA TTO 75CL,VINHOS TINTOS,0
734901,TAMBORIL LOMBO CONG + DE 1KG,PEIXE CONG GRANEL,0
892470,PIMENTA BRANCA GRÂO CARMENCITA 590G PET,ESPECIARIAS,0
942104,PORCO PRETO SECRETO XTRA PATANEGRA CG KG,SUINO,0
956876,CAMARAO PANADO TORPEDO CG 250 GR,SALGADOS / SNACKS E ENTRADAS,0
963515,BOV PICANHA ANGUS UR D. FIÚZA CG KG,BOVINO,0
850848,BRANDY ROCHEDO LT,BRANDY,0
286952,NATAS FRESCAS PRESIDENT CULINÁRIA 200ML,NATAS,0
710476,RUM RUMBERO DOURADO LT,RUM,0
922434,"REFRIGERANTE FANTA LARANJA 1,5L",CARBONATADOS,0
963453,BOV VAZIA 4+ S/C B ANGUS UR D. FIÚZA CG,BOVINO,0
957463,"TOMATE PELADO MUTTI MEDITERRANEO LT 2,5K",CONSERVAS VEGETAIS,0
812068,MOLHO FRANCESINHA GULOSO 1 L,MOLHOS,0
959253,ACUCAR BRANCO MCHEF SID 2KG,AÇÚCAR,1
949879,LEITE CONDENSADO BELAVILA 370G,SOBREMESAS,0
564330,PASTRAMI NEW YORK,OUTROS FUMADOS,0
908913,* MOELINHAS ESTUFADAS,PRATO DE CARNE,0
943515,* ARROZ DE CENOURA INOX,ACOMPANHAMENTO,0
10005659,* BACALHAU C/ BROA INOX,PRATO DE PEIXE,0
286779,"V.DAO CASA SANTAR TTO 37,5CL",VINHOS TINTOS,0
106578,GORDURA VEGETAL FRIT 20 L BALDE,ÓLEOS,0
817101,LEITE AMANH UHT GORDO LT,LEITE UHT REGULAR,0
772026,CHAMUCAS MINI MCHEF CG 55UN 605G,SALGADOS / SNACKS E ENTRADAS,1
863646,BOVINO RABO CORTADO CG,BOVINO,0
288462,BOV LOMBO 3/4 LBS S/C BRASIL CONG CC,BOVINO,0
761118,TEQUILA JOSÉ CUERVO REPOSADO 70CL,TEQUILAS,0
605505,ALHEIRA VEGETARIANA EUROFUMEIRO 200G,ALHEIRAS,0
820287,SUMO ESPREMIDO LARANJA C/POLPA 1LT,SUMOS 100 %,0
823419,"ÁGUA C/GAS CAMPILHO  0,75TP",ÁGUAS COM GÁS,0
535408,PANO MULTIUSOS VILEDA SUAVE 4+2UN,PANOS,0
711553,QUEIJO CURADO QUEIJ.RABAÇAL KG,QUEIJOS REGIONAIS,0
889419,FOCCACIA MEDITERRÂNEA CG 120GR,PÃO TAMANHO INDIVIDUAL,0
967907,ABRILHANTADOR K15 5 Lt,SECANTES ABRILHANTADORES LOIÇA,0
967908,LAVA E ENCERA C16 5 Lt,SECANTES ABRILHANTADORES LOIÇA,0
100088,V.VERDE PONTE LIMA ADAMADO BCO 75CL,VINHOS BRANCOS,0
901314,"FEIJAO MANTEIGA GULOSO BOLSA 3,2KG",CONSERVAS VEGETAIS,0
904880,"RATATOUILLE JVIRTO CONG 2,5KG",MISTURAS DE VEGETAIS,0
967909,HIGIENIZANTE SALADAS E VEGETAIS S44 5 LT,COZINHA,0
10001812,* SOPA FJ. ENCARNADO C/ LEGUMES,SOPAS,0
394129,SABONETE CREME LIQUIDO ROSA MCHEF 5LT,SABONETES,1
714948,PAPEL HIG.JUMBO REN 180M FD 12,PAPEL HIGIÉNICO,0
101199,TOALHA MESA RENOVA 80X80 MACOS 200UN,TOALHAS DE MESA,0
615519,"REFR SUMOL LARANJA 1,5LT",CARBONATADOS,0
709982,BACON TIRAS MCHEF 750GR,BACON,1
904878,TRIGO SARRACENO JVIRTO CONG 1KG,OUTROS VEGETAIS,0
911060,"PERA CALDA UNCLE THOMAS 2,65 KG",FRUTAS EM CONSERVA,0
954837,"POLPA DE TOMATE MUTTI LATA 2,5 KG",CONSERVAS VEGETAIS,0
847560,PÃO DE FORMA BRANCO SEM CÔDEA BIMBO 650G,PRODUTOS DE PADARIA,0
10001851,* CREME DE CENOURA,SOPAS,0
273155,CERV C/ALC SAGRES PRETA TP 33CL,CERVEJAS PRETAS,0
722608,COLA LIVE AMANHECER 2LT,CARBONATADOS,1
53429,ARROZ CAROLINO MASTERCHEF 5 KG,ARROZ,1
846789,MIX PAO MINIATURA MCHEF 33GR,PÃO MINI,1
820091,TOALHA MAO MCHEF 21X25 20X160,TOALHAS DE MÃO,1
881888,AZEITO.VERDE 240/260 EXCELENCIA 3KG/1850,CONSERVAS VEGETAIS,0
276799,PERA ROCHA CAL70/75 60*40 1CAM RCH,FRUTAS FRESCAS,0
706005,PORCO BIFANAS,SUINO,0
706007,PORCO COSTELETAS MISTAS,SUINO,0
344198,COSTELETAS DE PORCO MASTERCHEF KG CC,SUINO,1
513801,"PASTEIS BACALHAU MCHEF CG 40UN 1,28K",SALGADOS / SNACKS E ENTRADAS,1
467679,LAVA TUDO ANTICALCARIO MC 5LT,PRODUTOS PARA O CHÃO,0
905472,BOLO CENOURA INT PAN CG 340GR R187062,PASTELARIA,0
905474,BOLO MAÇÃ INT PAN CG 340GR R187063,PASTELARIA,0
905475,BOLO MÁRMORE INT PAN CG 340GR R187064,PASTELARIA,0
821133,FRAMBOESAS CONGELADAS GELCAMPO 300G,FRUTAS,0
588297,POLVO MARROCOS 800/1200 RCH,CEFALÓPODES,0
944220,* BATATINHA ASSADA INOX,ACOMPANHAMENTO,0
944240,* JARDINEIRA DE NOVILHO INOX,PRATO DE CARNE,0
10000002,ARROZ AGULHA *,ACOMPANHAMENTO,0
10000084,BACALHAU À CHEFE *,PRATO DE PEIXE,0
52631,"ÁGUA MONCHIQUE 1,5LT",ÁGUAS LISAS,0
946110,* PERNIL ASSADO INOX,PRATO DE CARNE,0
946269,* LASANHA DE ATUM INOX,PRATO DE PEIXE,0
221942,V.VERDE CRUZEIRO DO LIMA BCO 75CL,VINHOS BRANCOS,0
832308,LUVAS MCHEF DESC LATEX L 100UN,LUVAS,1
277725,ALFACE LISA RCH,LEGUMES FRESCOS,0
250059,BOVINO CARNE DE 2ª VÁCUO,BOVINO,0
946546,CRAVO DA INDIA TRS 250GR,ESPECIARIAS,0
961928,AZEITE MILLAS VIRGEM EXTRA SAQ 250X10ML,AZEITES,0
940494,* BACALHAU C/ NATAS INOX,PRATO DE PEIXE,0
928826,V. QUINTA DE LEMOS ROSÉ 75 CL,VINHOS ROSÉ,0
108008,REB. BALS DR. BAYARD PEITORAL 100G,REBUÇADOS GOMAS E PASTILHAS,0
527740,SACO DO LIXO SILVEX WC 5L 30UN,SACOS LIXO,0
10001852,* SOPA JULIANA,SOPAS,0
931092,* BATATINHA ASSADA SI,ACOMPANHAMENTO,0
946275,* PESCADA À POVEIRA SI,PRATO DE PEIXE,0
951868,* MEDALHÕES DE PESCADA COM LEGUMES SI,PRATO DE PEIXE,0
952946,* MOUSSAKA DE LEGUMES SI,PRATO VEGETARIANO,0
957110,* PESCADA DOURADA SI,PRATO DE PEIXE,0
959133,*FILETES DE DOURADA NO FORNO SI,PRATO DE PEIXE,0
10005576,* CREME DE ABOBORA SS 3LT,SOPAS,0
10005967,* FEIJOADA À TRANSMONTANA SI,PRATO DE CARNE,0
10006439,* CARNE DE PORCO SALTEADA SI,PRATO DE CARNE,0
10006710,* PERNAS DE FRANGO COZIDAS SI,PRATO DE CARNE,0
10006813,* ARROZ DE TOMATE SI,ACOMPANHAMENTO,0
10006989,* CHILLI VEGETARIANO SI,PRATO VEGETARIANO,0
503509,MOLHO SOJA MASTERCHEF 1L,MOLHOS,1
868463,BASE PIZZA GELPORTUGAL 3X125GR,REFEIÇÕES PRONTAS,0
870698,LUVAS AMANH UNIVERSAIS  M/L,LUVAS,0
903512,QUEIJO CHEDDAR FIOS ARLA PRO 2KG,CHEDDAR,0
918436,V. DOURO COSTA BOAL SOUSÃO TTO 75CL,VINHOS TINTOS,0
944532,NUGGETS FRANGO CORNFLAKES CG 1000G,PREPARADOS CARNE,0
953092,"FRANGO CHICKEN BITES FW CONG 0,998 KG",PREPARADOS CARNE,0
711223,XAROPE COCO MONINS 70CL,XAROPES,0
12441,MOLHO INGLÊS LEA&PERRINS 150ML,MOLHOS,0
106703,MOSTARDA DONA SARAH 500G,MOLHOS,0
278214,PIRI PIRI RCH,LEGUMES FRESCOS,0
865298,ARROZ CAROLINO CAÇAROLA EX.LONG.VAPO.1KG,ARROZ,0
905156,"PICKLES UNCLE THOMAS 4,50 KG",CONSERVAS VEGETAIS,0
939017,FRANGO ASAS CVT KG,AVES / COELHO,0
942750,ATUM MARESIA OLEO BOLSA 500GR,CONSERVAS ATUM,0
503179,SAPATEIRA COZIDA.CONG.MASTERCHEF +800 G,"LAGOSTA, SAPATEIRA E OUTROS",1
818315,V.DOURO ALMA D'OURO TTO 75CL,VINHOS TINTOS,0
893470,V VERDE FUGAZ DOC LOUREIRO BCO 75CL,VINHOS BRANCOS,0
895085,QUEIJO MASCARPONE BRAVO BIS 2KG,OUTROS QUEIJOS ESTRANGEIROS,0
518670,"BATATINHA DE ASSAR MCHEF CONG 2,5KG",BATATA,1
850873,SEMENTES SESAMO AMANHECER 200GR,SEMENTES,1
86413,QUEIJO FUNDIDO RAMBOL C/ NOZES DENTRO KG,OUTROS QUEIJOS ESTRANGEIROS,0
669511,KETCHUP TOP DOWN HEINZ 250G,MOLHOS,0
911486,* FOLHADO DE PATO C/COG E ALHO FRANCÊS,PRATO DE CARNE,0
215923,CEREJA VERMELHA EM CALDA GLOBO 400GR,FRUTAS EM CONSERVA,0
620658,FILETE ANCHOVA EM ÓLEO GENERAL 40/24G,CONSERVAS MAR ESPECIALIDADES,0
715445,SACO PLAST.VACUO 12X20 PK.100,CONSERVAÇÃO DE ALIMENTOS,0
715446,SACO PLAST.VACUO 25X35 PK.100,CONSERVAÇÃO DE ALIMENTOS,0
953280,OLEO DE SESAMO TOSTADO KIKKOMAN 125 ML,MOLHOS,0
958983,CHOURICO CARNE CORRENTE SERVIPAL KG,CHOURIÇOS,0
966474,PANQUECAS CONG 240G (6UN),BOLOS E SOBREMESAS INDIVIDUAIS,0
815882,"NATAS PRESIDENT PARA CAFE 10X9,8ML",NATAS,0
920790,ÁGUA MONCHIQUE 5LT,ÁGUAS LISAS,0
442200,PAPAIA AVIAO RCH,FRUTAS FRESCAS,0
467279,BEBIDA DE SOJA ALPRO ORIGINAL 1L,BEBIDA VEGETAL,0
637948,AMORAS MCHEF 1KG,FRUTAS,1
709781,CHA LIPTON MENTA 25 SAQ.,CHÁS E INFUSÕES,0
729706,KETCHUP MCHEF  KG,MOLHOS,1
821329,2 CORDON BLEU IGLO 200G,PREPARADOS CARNE,0
865909,CERV C/ALC SUPER BOCK 6X20CL,CERVEJAS BRANCAS,0
898618,SEMENTES CHIA TREVIJANO 900 GR,SEMENTES,0
672647,DOURADA +800 GR RCH,PESCADO AQUICULTURA,0
705941,PORCO LOMBINHOS EMB VC FRESCO KG,SUINO,0
953507,BOVINO EUROPA SHORT RIBS KG,BOVINO,0
100109,"V.ALENTEJO MONTE VELHO BCO 37,5cl",VINHOS BRANCOS,0
394467,PATO C/M MASTERCHEF C03,AVES / COELHO,1
681239,V.DOURO ALTANO TTO 75CL,VINHOS TINTOS,0
837595,BACALHAU FILETE CONG GRANEL 11KG,BACALHAU,0
856138,AZEIT MCHEF PTA BOLS DESC 900G,CONSERVAS VEGETAIS,1
942497,MISTURA ORIENTAL MASTERCHEF 1KG,VEGETAIS DIVERSOS E MISTURAS,1
822126,TAMPAS COPO BC 100UN 8CM,DESCARTÁVEIS PAPEL E CARTÃO,0
487728,"FEIJAO VERDE INTEIRO MCHEF 2,5 KG",LEGUMINOSAS E GRÃOS,1
574925,"V.VERDE GAZELA BCO 37,5CL",VINHOS BRANCOS,0
823820,SACO P/CONG AMANH 50UN,CONSERVAÇÃO DE ALIMENTOS,0
906373,PERNA PATO CONFIT.SARRADE 12UN 3.8KG LT,PATÉS E SIMILARES,0
865247,"PIZZATOPPING BARRA ARLA PRO 2,3KG",OUTROS QUEIJOS,0
167750,SR.BASÍLIO ONDULADAS 135GR,APERITIVOS E BATATA FRITA,0
739759,CEREAIS KELLOGG'S ALL BRAN 375 GR,CEREAIS,0
959935,ESPARGOS 17/24 HERSAN LATA 660 GR,CONSERVAS VEGETAIS,0
46981,LICOR BOL'S BLUE CURACAO 70CL,LICORES,0
53284,AMEIJOA BRANCA KG  RCH,MARISCO FRESCO,0
100463,BEBIDA ENERGÉTICA RED BULL ORIGINAL 25CL,ENERGÉTICOS,0
68612,LICOR DE WHISKY BAILEYS 70CL,LICORES,0
100360,GIN TANQUERAY L DRY70 CL,GINS,0
711233,APERITIVO APEROL 70CL,APERITIVOS,0
771873,RUM BACARDI CARTA BLANCA 70CL,RUM,0
80136,MANTEIGA DE AMENDOIM SKIPPY CREME 340G,CREMES PARA BARRAR,0
758188,MICRO LEGUMES MOSTARDA RED GIANT 30G RCH,LEGUMES FRESCOS,0
758190,MICRO LEGUMES RABANETE 30G RCH,LEGUMES FRESCOS,0
885941,MIGAS DE BACALHAU SALGADAS BOLSAS 20KG,AFINS DE BACALHAU,0
277247,UVA RED GLOBE RCH,FRUTAS FRESCAS,0
30948,V.P.SET.AD.PEGOES BCO 75CL,VINHOS BRANCOS,0
845332,MAIONESE HELLMANNS TARTARO 3L,MOLHOS,0
901475,GRANA PADANO GIOVANE DOP RALADO 1 KG,OUTROS QUEIJOS ESTRANGEIROS,0
895089,QJ MOZZARELLA FRESCA FLOR DI LATTE8X125G,QUEIJOS FRESCOS,0
930418,TOFU NATURAL BIO CEM PORCENTO 300G,PROTEÍNA VEGETAL,0
891384,MOLHO SALADA CAESAR HEINZ 800ML,MOLHOS,0
956250,CHAPATA CEREAIS B&B CG 100G,PADARIA,0
908804,BOL DIGESTIVA AMANHECER AVEIA 425G,BOLACHAS,1
438752,"MOUSSE CHOCOLATE MASTERCHEF BALDE 1,5 KG",BOLOS E SOBREMESAS FAMILIAR,1
743961,SOPA CEBOLA KNORR 813GR FS,SOPAS INSTANTANEAS,0
100077,"V.P.SETÚBAL JP BCO 37,5CL",VINHOS BRANCOS,0
638663,ROBALO 1400/1800 RCH KG,PESCADO AQUICULTURA,0
842659,V.P.SET.ENC.ARRABIDA TTO 75CL,VINHOS TINTOS,0
954724,MANGA CUBOS GELCAMPO CG 1000 GR,FRUTAS,0
952103,* ROJÕES INOX,PRATO DE CARNE,0
952216,* PEIXE VERMELHO NO FORNO INOX,PRATO DE PEIXE,0
812781,CAPSULAS AMANH CAFÉ SUAVE10UN,CAFÉS E MISTURAS,0
940493,* ARROZ DE PATO INOX,PRATO DE CARNE,0
943516,* BACALHAU À BRÀS INOX,PRATO DE PEIXE,0
949669,"BATATA SPICY WEDGES ECOFROST CG 2,5 KG",BATATA,0
752196,FRANGO PERNA VACUO RCH CPP15,AVES / COELHO,0
949775,PÃO DE QUEIJO MASTERCHEF CONG 1KG,OUTROS PÃES E ESPECIALIDADES,1
287961,AÇÚCAR RAR AMARELO 1KG,AÇÚCAR,0
508873,"ARROZ SELVAGEM CACAROLA 2,5KG",ARROZ,0
922387,VITELÃO CORAÇAO DE ALCATRA BC KG,BOVINO,0
956554,COPO ALHO NEGRO 130G RCH,HORTÍCOLAS CONSERVAÇÃO,0
719138,BOV.PICANHA EUROPA AA CONG.KG,BOVINO,0
762297,KETCHUP HEINZ SAQUETAS 1200X10ML,MOLHOS,0
777192,MOLHO BARBECUE HEINZ 250x7ML,MOLHOS,0
922425,* FOLHADO DE LEGUMES SI,PRATO VEGETARIANO,0
940495,* BACALHAU C/ BROA SI,PRATO DE PEIXE,0
948769,* BIFE DE PERU C COGUMELOS SI,PRATO DE CARNE,0
952945,* GRATINADO DE SOJA E ALHO FRANCÊS SI,PRATO VEGETARIANO,0
10005658,* ARROZ DE PATO SI,PRATO DE CARNE,0
10006539,* PEITO DE PERU ESTUFADO SI,PRATO DE CARNE,0
639061,MENTA VASO RCH,LEGUMES FRESCOS,0
647446,INFUSAO GOURMES MENTA 25 SAQ,CHÁS E INFUSÕES,1
764865,LASANHA BOLONHESA AMANHECER KG,REFEIÇÕES REFRIGERADAS,1
563033,V.ALENTEJO REAL LAVRADOR TTO 75CL,VINHOS TINTOS,0
582139,ICE TEA LIVE AMANHECER LIMAO 1.5LT,NÃO CARBONATADOS,1
215962,MASSA MILANEZA CANNELLONI 250G,MASSAS,0
721341,"FRANGO 1.2-1,3 AVULSO S/M  CX 12 UNID",AVES / COELHO,0
609308,CREME VEGETAL PLANTA 1KG,CREMES VEGETAIS,0
664626,CEREAIS CHOCOLOCOS AMANHECER 375GR,CEREAIS,1
772004,DOCE AMANH F SILVESTRES 355GR,MEL E DOCES,0
263891,GIN BOMBAY SAPPHIRE 70CL,GINS,0
754981,CERVEJA HEINEKEN TP 24X33CL,CERVEJAS INTERNACIONAIS,0
64105,V.VERDE AVELEDA LOUR.E ALVAR.BCO 75CL,VINHOS BRANCOS,0
224561,"V.VERDE AVELEDA LOUR.E ALVAR.BCO 37,5CL",VINHOS BRANCOS,0
12256,KETCHUP FRASCO HEINZ 340G,MOLHOS,0
10004716,* SOPA DE LEGUMES SEM BATATA,SOPAS,0
707279,PASTA GOURMES ATUM 100X22GR,PATÉS,1
707652,PASTA GOURMES SARDINHA 100X22G,PATÉS,1
862605,PIMENTA PRETA MOIDA MCHEF SC1KG,ESPECIARIAS,1
107863,"V.VERDE PONTE LIMA BCO 37,5CL",VINHOS BRANCOS,0
868842,AÇUCAR EM PÓ CARMENCITA 670G PET,AÇÚCAR,0
549423,"REFRIGERANTE SEM GÁS JOI LIMÃO 1,5L",NÃO CARBONATADOS,0
732181,DOCE BONNE MAMAN MORANG.15X30GR,MEL E DOCES,0
640186,V.DOURO DUAS QUINTAS RES. TTO 75CL,VINHOS TINTOS,0
